iphone,gen,pro,plus,storage,color,price,cellular,unlocked,model,gsm,title,url
"iphone","5s","","","32gb","gold","149.00","","unlocked","me328ll/a","a1533","apple iphone 5s   32gb   unlocked  gold  excellent  a1533 with box me328ll/a","https://www.ebay.com/itm/apple-iphone-5s-32gb-unlocked-gold-excellent-a1533-with-box-me328ll-a/332824998889?hash=item4d7dea73e9:g:smkaaoswq3tbsq62"
"iphone","6s","","","64gb","gray","145.00","at&t","","","","apple iphone 6s   64gb   space gray (at&t) clean esn  excellent conditions","https://www.ebay.com/itm/apple-iphone-6s-64gb-space-gray-at-t-clean-esn-excellent-conditions/254482663814?hash=item3b40594986:g:-myaaoswt69eh4cq"
"iphone","6s","","","16gb","gold","179.00","verizon","","","","iphone 6s 16gb gold cricket  verizon at&t  metropcs tmobile  ready to activate","https://www.ebay.com/itm/iphone-6s-16gb-gold-cricket-verizon-at-t-metropcs-tmobile-ready-to-activate/323561352452?hash=item4b55c26d04:g:h8waaoswgpbb9lqu"
"iphone","6","","","128gb","","98.00","at&t","","","","apple iphone 6   128gb   at&t or at&t prepaid only  30 day money back guarantee!","https://www.ebay.com/itm/apple-iphone-6-128gb-at-t-or-at-t-prepaid-only-30-day-money-back-guarantee/202821176689?hash=item2f39158d71:g:gqqaaoswdyrdy04w"
"iphone","7","","","other","gold","119.99","at&t","","","","apple iphone 7  32 gb ios 13 rose gold locked to at&t smartphone","https://www.ebay.com/itm/apple-iphone-7-32-gb-ios-13-rose-gold-locked-to-at-t-smartphone/184224728120?hash=item2ae4a64438:g:apuaaoswlydeek94"
"iphone","7","","plus","256gb","black","349.99","at&t","","a1784","a1784","apple iphone 7 plus 256gb at&t att wifi smartphone black lte 256 gb a1784 ios","https://www.ebay.com/itm/apple-iphone-7-plus-256gb-at-t-att-wifi-smartphone-black-lte-256-gb-a1784-ios/272881229857?hash=item3f88fd2021:g:pqeaaosw~btdesbu"
"iphone","6s","","","64gb","gold","149.99","","unlocked","","gsm","apple iphone 6s  gsm unlocked  used  64gb   rose gold","https://www.ebay.com/itm/apple-iphone-6s-gsm-unlocked-used-64gb-rose-gold/173889595045?hash=item287ca0a6a5:g:-smaaoswsmxcynmb"
"iphone","6s","","","32gb","gray","125.00","","unlocked","a1633","a1633","iphone 6s 32gb   space gray (unlocked) a1633 (100% health) free shipping!","https://www.ebay.com/itm/iphone-6s-32gb-space-gray-unlocked-a1633-100-health-free-shipping/333501289895?hash=item4da639d5a7:g:0jiaaoswtqxenkua"
"iphone","6s","","","16gb","gold","85.00","sprint","","a1688","gsm","apple iphone 6s   16gb   gold (sprint) a1688 (cdma   gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-gold-sprint-a1688-cdma-gsm/223807488418?hash=item341bf741a2:g:-iyaaosw8a1dtf59"
"iphone","5s","","","16gb","silver","99.99","","","","","apple iphone 5s   16gb   silver (t mobile)","https://www.ebay.com/itm/apple-iphone-5s-16gb-silver-t-mobile/202273828991?hash=item2f1875b07f:g:l1iaaoswl7nau8a1"
"iphone","6s","","","128gb","gray","102.61","sprint","","a1688","a1688","apple iphone 6s 128gb space gray a1688 (sprint)   ios smartphone   vg6744","https://www.ebay.com/itm/apple-iphone-6s-128gb-space-gray-a1688-sprint-ios-smartphone-vg6744/274286457610?hash=item3fdcbf330a:g:5sgaaoswvenedx8w"
"iphone","6","","","64gb","","69.00","verizon","","","","iphone 6 64gb verizon","https://www.ebay.com/itm/iphone-6-64gb-verizon/401970343363?hash=item5d974cadc3:g:ckeaaoswyvfduf4u"
"iphone","4","","","8gb","","100.00","sprint","","","","apple iphone 4   8gb   white (sprint) smartphone","https://www.ebay.com/itm/apple-iphone-4-8gb-white-sprint-smartphone/171406574786?hash=item27e8a0c4c2:g:m6maaoxyib9s1n0x"
"iphone","6s","","","64gb","gold","87.89","","","a1688","a1688","apple iphone 6s   64gb   rose gold (t mobile) a1688","https://www.ebay.com/itm/apple-iphone-6s-64gb-rose-gold-t-mobile-a1688/153882289995?hash=item23d419674b:g:0m0aaoswrq5egjll"
"iphone","6","","","128gb","gray","100.00","sprint","","a1586","gsm","apple iphone 6   128gb   space gray (sprint) a1586 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-space-gray-sprint-a1586-cdma-gsm/164110689312?hash=item2635c26420:g:7w4aaoswwcracxbb"
"iphone","6","","","16gb","gray","99.00","sprint","","a1586","a1586","apple iphone 6   16gb   space gray a1586 sprint","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-a1586-sprint/362848441481?hash=item547b73d489:g:ovsaaoswfidd8s6w"
"iphone","6s","","","64gb","gold","99.00","at&t","","","","apple iphone 6s 64gb gold (at&t) good condition","https://www.ebay.com/itm/apple-iphone-6s-64gb-gold-at-t-good-condition/254504615426?hash=item3b41a83e02:g:xeeaaoswasheo2mp"
"iphone","11","pro","max","64gb","","829.99","sprint","","a2161","a2161","new*  apple iphone 11 pro max | 64gb midnight green | sprint | a2161","https://www.ebay.com/itm/new-apple-iphone-11-pro-max-64gb-midnight-green-sprint-a2161/233139449713?hash=item364831af71:g:eu0aaosws6rez96f"
"iphone","5","","","16gb","black","300.00","sprint","","","","apple iphone 5   16gb   black & slate (sprint) smartphone","https://www.ebay.com/itm/apple-iphone-5-16gb-black-slate-sprint-smartphone/251757170957?hash=item3a9de5910d:g:66qaaoxy~ilsn7iu"
"iphone","6s","","","64gb","gray","94.00","at&t","","a1633","gsm","apple iphone 6s   64gb   space gray (at&t) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-64gb-space-gray-at-t-a1633-cdma-gsm/254492608652?hash=item3b40f1088c:g:t1uaaosw1obelivx"
"iphone","6","","","16gb","gray","95.00","","unlocked","a1549","gsm","apple iphone 6   16gb   space gray all unlocked a1549 cdma gsm almost mint","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-all-unlocked-a1549-cdma-gsm-almost-mint/143484732483?hash=item21685b4443:g:unwaaoswfkxeyqyp"
"iphone","6s","","","16gb","silver","84.99","at&t","","a1688","gsm","refurbished apple iphone 6s 16gb at&t gsm silver a1688","https://www.ebay.com/itm/refurbished-apple-iphone-6s-16gb-at-t-gsm-silver-a1688/114181604414?hash=item1a95c1043e:g:92aaaoswxfhelruw"
"iphone","xs","","","64gb","gray","629.00","at&t","","","","iphone xs   at&t   64gb   space gray    open box! new","https://www.ebay.com/itm/iphone-xs-at-t-64gb-space-gray-open-box-new/274339207196?hash=item3fdfe4181c:g:hn8aaoswop1emow3"
"iphone","6","","","64gb","gray","139.50","verizon","","","","authentic apple iphone 6  space gray  64gb   verizon  unclocked  euc in box w/hp","https://www.ebay.com/itm/authentic-apple-iphone-6-space-gray-64gb-verizon-unclocked-euc-in-box-w-hp/153820530652?hash=item23d06b07dc:g:ga4aaoswehteojji"
"iphone","6s","","","16gb","silver","120.00","","unlocked","a1688","gsm","apple iphone 6s   16gb   silver (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-silver-unlocked-a1688-cdma-gsm/133234971446?hash=item1f056c5336:g:mm8aaoswirhdx2dz"
"iphone","6","","","16gb","","200.00","at&t","unlocked","","","apple iphone 6 factory unlocked smartphone at&t t mobile verizon 16gb 64gb 128gb","https://www.ebay.com/itm/apple-iphone-6-factory-unlocked-smartphone-at-t-t-mobile-verizon-16gb-64gb-128gb/123809723702?hash=item1cd3a27536:g:f94aaoswfcddderh"
"iphone","7","","","32gb","black","427.61","","","","","smartphone apple iphone 7 32gb ios 4 7 " touch i d 12mpx ip67 matt black black","https://www.ebay.com/itm/smartphone-apple-iphone-7-32gb-ios-4-7-touch-i-d-12mpx-ip67-matt-black-black/273984869541?hash=item3fcac554a5:g:h6caaosw1ljetnei"
"iphone","6s","","","64gb","gray","112.34","","unlocked","mkry2ll/a","","apple iphone 6s mkry2ll/a 64gb unlocked smartphone space gray","https://www.ebay.com/itm/apple-iphone-6s-mkry2ll-a-64gb-unlocked-smartphone-space-gray/254464142731?hash=item3b3f3ead8b:g:apeaaoswfjtebrdy"
"iphone","5s","","","16gb","gray","99.99","","","","","apple iphone 5s   16gb   space gray (t mobile)","https://www.ebay.com/itm/apple-iphone-5s-16gb-space-gray-t-mobile/202273833357?hash=item2f1875c18d:g:y28aaoswhabau8kf"
"iphone","se","","","16gb","","85.49","","","","","used iphone se (2016) white 16gb","https://www.ebay.com/itm/used-iphone-se-2016-white-16gb/324128970265?hash=item4b77979619:g:q3uaaoswaxnejtyz"
"iphone","6","","","16gb","gold","85.00","at&t","","a1549","gsm","apple iphone 6   16gb   gold (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-gold-at-t-a1549-gsm/254463423280?hash=item3b3f33b330:g:ml8aaosw3i9ea9m5"
"iphone","6s","","","64gb","gold","119.00","","unlocked","a1688","a1688","apple iphone 6s   64gb   rose gold (unlocked) a1688   great condition  clean!","https://www.ebay.com/itm/apple-iphone-6s-64gb-rose-gold-unlocked-a1688-great-condition-clean/184084376216?hash=item2adc48aa98:g:f3yaaoswjyvepezs"
"iphone","6","","","32gb","gold","105.99","","unlocked","","","apple iphone 6 32gb gold unlocked good condition","https://www.ebay.com/itm/apple-iphone-6-32gb-gold-unlocked-good-condition/274311243622?hash=item3fde396766:g:jcmaaoswabjecpeo"
"iphone","6","","","32gb","gray","147.97","at&t","","a1549","gsm","apple iphone 6   32gb   space gray at&t locked a1549 gsm 4g lte smartphone mrf","https://www.ebay.com/itm/apple-iphone-6-32gb-space-gray-at-t-locked-a1549-gsm-4g-lte-smartphone-mrf/323573942401?hash=item4b56828881:g:7w4aaoswwcracxbb"
"iphone","6s","","","128gb","gold","149.99","lte","unlocked","a1688","a1688","apple iphone 6s 128gb factory unlocked   rose gold smartphone a1688 wifi 128 lte","https://www.ebay.com/itm/apple-iphone-6s-128gb-factory-unlocked-rose-gold-smartphone-a1688-wifi-128-lte/202579310944?hash=item2f2aaaf960:g:0aoaaoswufbdstx7"
"iphone","6","","","32gb","gray","84.99","","unlocked","a1586","a1586","apple iphone 6 32gb factory unlocked   space gray smartphone a1586 32 gb 8mp ios","https://www.ebay.com/itm/apple-iphone-6-32gb-factory-unlocked-space-gray-smartphone-a1586-32-gb-8mp-ios/183658877007?hash=item2ac2ec104f:g:gv8aaoswkqjdsukt"
"iphone","6","","plus","128gb","","267.17","","unlocked","","","apple iphone 6 plus   128gb factory unlocked","https://www.ebay.com/itm/apple-iphone-6-plus-128gb-factory-unlocked/352680633271?hash=item521d6763b7:g:brqaaoswwmpc8zou"
"iphone","4s","","","16gb","","80.00","verizon","","","","apple iphone 4s   16gb   white (verizon) smartphone","https://www.ebay.com/itm/apple-iphone-4s-16gb-white-verizon-smartphone/252931731852?hash=item3ae3e7f18c:g:nymaaoswonbze9tf"
"iphone","5","","","64gb","silver","250.00","","unlocked","a1429","gsm","apple iphone 5   64gb   white & silver (unlocked) a1429 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-5-64gb-white-silver-unlocked-a1429-cdma-gsm/133224717467?hash=item1f04cfdc9b:g:dvwaaosw-mtdu6x4"
"iphone","5","","","16gb","black","40.00","","","","","apple iphone 5   16gb   black","https://www.ebay.com/itm/apple-iphone-5-16gb-black/233549241943?hash=item36609e9e57:g:rj8aaosw0yjeiofn"
"iphone","6","","plus","other","","133.00","at&t","unlocked","","","apple iphone 6 plus 64gb white   unlocked at&t t mobile verizon sprint 7431828","https://www.ebay.com/itm/apple-iphone-6-plus-64gb-white-unlocked-at-t-t-mobile-verizon-sprint-7431828/373026019646?hash=item56da15593e:g:tmcaaoswsljeh2fw"
"iphone","4s","","","16gb","black","140.00","","","","","apple iphone 4s   16gb   black (t mobile) smartphone","https://www.ebay.com/itm/apple-iphone-4s-16gb-black-t-mobile-smartphone/151728361948?hash=item2353b711dc:g:tmkaaoswbahvzji7"
"iphone","6","","","64gb","gold","99.00","verizon","","mg652ll/a","a1549","apple verizon iphone 6 64gb gold a1549 mg652ll/a +c grade + warranty!","https://www.ebay.com/itm/apple-verizon-iphone-6-64gb-gold-a1549-mg652ll-a-c-grade-warranty/283809634336?hash=item42145f5820:g:yhoaaoswgonezoty"
"iphone","6","","","128gb","gold","199.00","at&t","","a1586","a1586","apple iphone 6   128gb gold at&t a1586   clean imei at&t    free same day ship","https://www.ebay.com/itm/apple-iphone-6-128gb-gold-at-t-a1586-clean-imei-at-t-free-same-day-ship/223933013539?hash=item3423729e23:g:m8waaoswnvhaju6m"
"iphone","6s","","","32gb","gray","142.49","","unlocked","a1688","gsm","apple iphone 6s   32gb   space gray (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-32gb-space-gray-unlocked-a1688-cdma-gsm/373008622138?hash=item56d90be23a:g:o9uaaosww5hzjt2h"
"iphone","6s","","","other","gray","149.00","","unlocked","","","excellent condition iphone 6s 16gb unlocked space gray very clean","https://www.ebay.com/itm/excellent-condition-iphone-6s-16gb-unlocked-space-gray-very-clean/223183768415?hash=item33f6ca0b5f:g:edeaaosw68hax3pi"
"iphone","6s","","","32gb","gray","140.00","","","a1688","gsm","apple iphone 6s   32gb   space gray (straight talk) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-32gb-space-gray-straight-talk-a1688-cdma-gsm/283830415161?hash=item42159c6f39:g:iioaaoswu-tegbt2"
"iphone","6s","","plus","32gb","gold","229.95","","","","gsm","apple iphone 6s plus (5.5 inch) 32gb t mobile + gsm gold   excellent","https://www.ebay.com/itm/apple-iphone-6s-plus-5-5-inch-32gb-t-mobile-gsm-gold-excellent/352665308354?hash=item521c7d8cc2:g:qqqaaoswcvrc3f9d"
"iphone","6","","","128gb","gold","99.00","at&t","","mg4v2ll/a","a1549","apple at&t iphone 6 128gb gold a1549 mg4v2ll/a +b grade + warranty!","https://www.ebay.com/itm/apple-at-t-iphone-6-128gb-gold-a1549-mg4v2ll-a-b-grade-warranty/124024979476?hash=item1ce0770014:g:knsaaoswjjdeblwi"
"iphone","6","","","128gb","grey","800.00","","","","","apple iphone 6 (latest model)   128gb   space grey (t mobile) smartphone","https://www.ebay.com/itm/apple-iphone-6-latest-model-128gb-space-grey-t-mobile-smartphone/331685221316?hash=item4d39fad3c4:g:riwaaoswpe1uh-yt"
"iphone","5c","","","other","","149.00","","","","","iphone 5c blue edition","https://www.ebay.com/itm/iphone-5c-blue-edition/323250783510?hash=item4b433f8516:g:2cyaaoswgjla9mjx"
"iphone","6","","","16gb","gray","104.99","verizon","","a1549","a1549","a stock apple iphone 6   16gb   space gray (verizon) a1549","https://www.ebay.com/itm/a-stock-apple-iphone-6-16gb-space-gray-verizon-a1549/174168560579?hash=item288d4153c3:g:wb4aaoswkfnek1il"
"iphone","6s","","","64gb","gold","129.97","at&t","unlocked","a1633","gsm","apple iphone 6s 64gb a1633 at&t verizon cricket sprint gsm unlocked   gold","https://www.ebay.com/itm/apple-iphone-6s-64gb-a1633-at-t-verizon-cricket-sprint-gsm-unlocked-gold/223325876698?hash=item33ff4271da:g:vr4aaosw8izcptrz"
"iphone","6","","","16gb","gray","75.00","verizon","","a1549","gsm","apple iphone 6   16gb   space gray (verizon) a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-verizon-a1549-cdma-gsm/174170841262?hash=item288d6420ae:g:yt0aaosw4tjelbhy"
"iphone","5s","","","16gb","silver","139.99","at&t","","a1533","gsm","apple iphone 5s   16gb   silver (at&t) a1533 (gsm)","https://www.ebay.com/itm/apple-iphone-5s-16gb-silver-at-t-a1533-gsm/253311281633?hash=item3afa8769e1:g:az4aaoswpzhambu9"
"iphone","se","","","16gb","gray","180.00","","unlocked","a1662","gsm","apple iphone se   16gb   space gray (unlocked) a1662 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-se-16gb-space-gray-unlocked-a1662-cdma-gsm/133039337800?hash=item1ef9c33148:g:7qoaaosw5ydcyh95"
"iphone","5","","","32gb","silver","97.00","sprint","unlocked","a1429","gsm","apple iphone 5   32gb   unlocked   white & silver (sprint) a1429 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-5-32gb-unlocked-white-silver-sprint-a1429-cdma-gsm/232887941829?hash=item363933fac5:g:6lgaaosw1yjbcm8l"
"iphone","6s","","","32gb","gray","120.00","","","","","new apple iphone 6s   32gb   space gray   simple mobile network only","https://www.ebay.com/itm/new-apple-iphone-6s-32gb-space-gray-simple-mobile-network-only/323867317017?hash=item4b67ff1319:g:5s4aaoswht1b6f45"
"iphone","6s","","","32gb","gray","112.50","at&t","","a1633","a1633","apple iphone 6s 32gb a1633 ios smartphone space gray at&t prepaid fair shape","https://www.ebay.com/itm/apple-iphone-6s-32gb-a1633-ios-smartphone-space-gray-at-t-prepaid-fair-shape/123848532432?hash=item1cd5f2a1d0:g:zlaaaoswvb5d-p4y"
"iphone","6","","","128gb","silver","119.99","verizon","","ma + gsm) mg612ll/a","gsm","apple iphone 6   128gb   silver (verizon) a1549 (cdma + gsm) mg612ll/a","https://www.ebay.com/itm/apple-iphone-6-128gb-silver-verizon-a1549-cdma-gsm-mg612ll-a/383317740690?hash=item593f848c92:g:er4aaosw2xdd89su"
"iphone","6","","","64gb","gray","139.99","","unlocked","","","apple iphone 6   64gb   space gray (unlocked)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-unlocked/184257924368?hash=item2ae6a0cd10:g:himaaosw3bbempl8"
"iphone","6","","","16gb","silver","115.00","","unlocked","","gsm","apple iphone 6   16gb   silver (unlocked) (gsm) (refurbished)","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-unlocked-gsm-refurbished/264599608921?hash=item3d9b5d9e59:g:djcaaoswhlrehwuz"
"iphone","6","","","64gb","gray","69.00","verizon","","a1549","gsm","apple iphone 6   64gb   space gray (verizon) a1549 (cdma + gsm) working & reset","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-verizon-a1549-cdma-gsm-working-reset/184140761136?hash=item2adfa50830:g:y60aaosw-rrekhv-"
"iphone","7","","","other","","170.00","verizon","","","","apple iphone 7 for verizon network","https://www.ebay.com/itm/apple-iphone-7-for-verizon-network/193268083196?hash=item2cfface9fc:g:e1iaaoswztnd~4tb"
"iphone","6","","","16gb","silver","110.00","","","a1549","a1549","apple iphone 6 16gb silver   t mobile a1549 clean imei esn excellent","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-t-mobile-a1549-clean-imei-esn-excellent/164123468134?hash=item2636856166:g:1z0aaoswpf1ebb6x"
"iphone","6s","","","16gb","gray","125.00","","unlocked","a1688","gsm","apple iphone 6s   16gb   space gray (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-space-gray-unlocked-a1688-cdma-gsm/233458026925?hash=item365b2ec9ad:g:~jiaaoswkkxee-~e"
"iphone","8","","","256gb","gold","329.99","at&t","","a1905","a1905","apple iphone 8 256gb at&t   gold smartphone a1905 ip67 wifi 4k 256 gb lte","https://www.ebay.com/itm/apple-iphone-8-256gb-at-t-gold-smartphone-a1905-ip67-wifi-4k-256-gb-lte/264495685152?hash=item3d952bde20:g:mncaaoswicfdooe-"
"iphone","6s","","","64gb","gold","121.99","verizon","","a1633","gsm","apple iphone 6s   64gb   rose gold (verizon) a1633 (cdma + gsm)  23 3e","https://www.ebay.com/itm/apple-iphone-6s-64gb-rose-gold-verizon-a1633-cdma-gsm-23-3e/392690922562?hash=item5b6e33f442:g:3vcaaoswp8leqqec"
"iphone","6","","","16gb","gray","62.98","at&t","","mg4n2ll/a","","apple iphone 6 16gb (at&t) 4.7" mg4n2ll/a space gray   preowned","https://www.ebay.com/itm/apple-iphone-6-16gb-at-t-4-7-mg4n2ll-a-space-gray-preowned/324085590452?hash=item4b7501a9b4:g:61caaoswwmpevy3r"
"iphone","6s","","","64gb","gray","159.95","at&t","","a1633","a1633","at&t apple iphone 6s space gray 64gb clean esn smartphone a1633 ios phone #2678","https://www.ebay.com/itm/at-t-apple-iphone-6s-space-gray-64gb-clean-esn-smartphone-a1633-ios-phone-2678/202887154723?hash=item2f3d044c23:g:op8aaoswru1ek2ri"
"iphone","4","","","8gb","black","150.00","verizon","","md146ll/a","","apple iphone 4   8gb   black (verizon) smartphone (md146ll/a)","https://www.ebay.com/itm/apple-iphone-4-8gb-black-verizon-smartphone-md146ll-a/181222629514?hash=item2a31b5e08a:g:jycaaoxy2fzsn7it"
"iphone","6s","","","32gb","grey","139.00","","","","","iphone 6s space grey 32gb   tracfone   mint condition","https://www.ebay.com/itm/iphone-6s-space-grey-32gb-tracfone-mint-condition/264553945334?hash=item3d98a4d8f6:g:v5aaaoswrgtd5tum"
"iphone","6s","","plus","128gb","gray","239.95","4g","unlocked","","","apple iphone 6s   4.7 inch 128gb space gray   wi fi +4g unlocked  plus bundle","https://www.ebay.com/itm/apple-iphone-6s-4-7-inch-128gb-space-gray-wi-fi-4g-unlocked-plus-bundle/274214606214?hash=item3fd876d586:g:dyuaaoswnotejkxr"
